radboudsource,sourceguid,sourcelabel,targettype
CHEMBL19019,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL19019,NALTREXONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2146883,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2146883,COBIMETINIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3301612,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3301612,ENCORAFENIB,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL404,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL404,TAZOBACTAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL404,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL404,TAZOBACTAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL404,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL404,TAZOBACTAM,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL638,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL638,VORICONAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1086440,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1086440,TRICLABENDAZOLE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1129,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1129,TRIFLURIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201414,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201414,TINZAPARIN SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligosaccharide
CHEMBL1201414,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201414,TINZAPARIN SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligosaccharide
CHEMBL1201564,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201564,INTERFERON GAMMA-1B,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL1201830,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201830,RILONACEPT,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL130,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL130,CHLORAMPHENICOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL130,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL130,CHLORAMPHENICOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1760,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1760,TERBUTALINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL790,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL790,CHLORHEXIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL93645,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL93645,ACECLOFENAC,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201580,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201580,ADALIMUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1464,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1464,WARFARIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1643,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1643,RIBAVIRIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2106119,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2106119,CALCIUM GLUCONATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL8,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL8,CIPROFLOXACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL833,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL833,TICLOPIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1106,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1106,EPINASTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200799,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200799,TRAVOPROST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL211456,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL211456,EPHEDRINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3039583,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039583,PASIREOTIDE,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL566315,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL566315,OBETICHOLIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL711,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL711,PHENINDIONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL85,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL85,RISPERIDONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL85,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL85,RISPERIDONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201281,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201281,CHLORAMPHENICOL SUCCINIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201281,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201281,CHLORAMPHENICOL SUCCINIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL161,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL161,CEFTRIAXONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL517712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517712,ATROPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL517712,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL517712,ATROPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL719,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL719,MUPIROCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201109,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201109,DESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201776,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201776,TAPENTADOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1238,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1238,AZELAIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1238,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1238,AZELAIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1346,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1346,DARIFENACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL502,DONEPEZIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL831,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL831,LOXAPINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201657,HEPARIN SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligosaccharide
CHEMBL1201657,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201657,HEPARIN SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligosaccharide
CHEMBL1269025,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1269025,EDOXABAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1269025,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1269025,EDOXABAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1364,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1364,PYRIDOXINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1364,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1364,PYRIDOXINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1863513,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1863513,INGENOL MEBUTATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL190461,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL190461,CANNABIDIOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL190461,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL190461,CANNABIDIOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2107886,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107886,REVIPARIN SODIUM,http://rdf.ebi.ac.uk/terms/chembl#Oligosaccharide
CHEMBL4297762,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL4297762,GOLODIRSEN,http://rdf.ebi.ac.uk/terms/chembl#Oligonucleotide
CHEMBL1198857,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1198857,VILANTEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1489,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1489,AZACITIDINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1628502,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1628502,GABAPENTIN ENACARBIL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2108574,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2108574,ANTITHROMBIN III HUMAN,http://rdf.ebi.ac.uk/terms/chembl#UnknownSubstance
CHEMBL3039514,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3039514,ELBASVIR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1078261,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1078261,PROPIVERINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201576,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201576,RITUXIMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL1963683,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1963683,TAFLUPROST,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3833319,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833319,REVEFENACIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL428880,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL428880,CROMOLYN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL428880,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL428880,CROMOLYN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL428880,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL428880,CROMOLYN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL660,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL660,AMANTADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL660,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL660,AMANTADINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL846,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL846,CALCITRIOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1064,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1064,SIMVASTATIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200600,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200600,FLUOROMETHOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200600,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200600,FLUOROMETHOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200600,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200600,FLUOROMETHOLONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201302,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201302,DEXAMETHASONE PHOSPHORIC ACID,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1201891,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1201891,DEFLAZACORT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2105487,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2105487,"SULFUR, PRECIPITATED",http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL254857,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL254857,FIPEXIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3544926,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3544926,OBILTOXAXIMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL513,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL513,CARMUSTINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL760,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL760,ANAGRELIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1082407,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1082407,ENZALUTAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1200934,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1200934,NORGESTIMATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2103749,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103749,BIVALIRUDIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2103749,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103749,BIVALIRUDIN,http://rdf.ebi.ac.uk/terms/chembl#ProteinMolecule
CHEMBL2103827,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2103827,DROXIDOPA,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL231779,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL231779,APIXABAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL231779,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL231779,APIXABAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL803,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL803,CYTARABINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL101,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL101,PHENYLBUTAZONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1138,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1138,EZETIMIBE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1189679,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1189679,PALONOSETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1189679,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1189679,PALONOSETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1189679,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1189679,PALONOSETRON,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1256786,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1256786,FORMOTEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1256786,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1256786,FORMOTEROL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1257015,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1257015,PICOTAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1511,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1511,ESTRADIOL VALERATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1511,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1511,ESTRADIOL VALERATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2040682,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2040682,CICLESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2040682,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2040682,CICLESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2040682,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2040682,CICLESONIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3833401,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3833401,ALUMINUM CHLORIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL529,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL529,AZITHROMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL529,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL529,AZITHROMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL529,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL529,AZITHROMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL591665,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL591665,SODIUM ASCORBATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL591665,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL591665,SODIUM ASCORBATE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL99946,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL99946,LEVOMILNACIPRAN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2095208,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2095208,COBICISTAT,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL312448,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL312448,XYLOMETAZOLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL3707326,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL3707326,BUROSUMAB,http://rdf.ebi.ac.uk/terms/chembl#Antibody
CHEMBL398435,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL398435,TICAGRELOR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL398435,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL398435,TICAGRELOR,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL600,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL600,ACETYLCYSTEINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL600,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL600,ACETYLCYSTEINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL600,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL600,ACETYLCYSTEINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL642,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL642,ACEBUTOLOL,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1457,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1457,HYDROCODONE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL154,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL154,NAPROXEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL154,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL154,NAPROXEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL154,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL154,NAPROXEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL154,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL154,NAPROXEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL154,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL154,NAPROXEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL154,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL154,NAPROXEN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL190,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL190,THEOPHYLLINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL2107825,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL2107825,TENOFOVIR ALAFENAMIDE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL43064,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL43064,CINNARIZINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL437765,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL437765,RIFAMYCIN,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL641,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL641,ATOMOXETINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1090,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1090,VIDARABINE,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
CHEMBL1096,http://rdf.ebi.ac.uk/resource/chembl/molecule/CHEMBL1096,AMLEXANOX,http://rdf.ebi.ac.uk/terms/chembl#SmallMolecule
